CMTE_ID,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID,YEAR,CMTE_NM,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC,CAND_ST1,CAND_ST2,CAND_CITY,CAND_ST,CAND_ZIP,CAND_LAST_NAME
C00197228,N,M2,P2024,202402209619818326,24K,CCM,MARY PELTOLA FOR ALASKA,ANCHORAGE,AK,99501.0,,,1112024.0,1000,C00812388,H2AK01158,31296B3968240585643,1757311,,,4022620241826711031,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","PELTOLA, MARY",DEM,2024.0,AK,H,0.0,I,C,C00812388,810 N STREET,SUITE 301,ANCHORAGE,AK,99501.0,PELTOLA
C00197228,N,M2,G2024,202402209619818327,24K,CCM,MONTANANS FOR TESTER,HELENA,MT,59624.0,,,1242024.0,2500,C00412304,S6MT00162,C23DB565FB5B897074E,1757311,,,4022620241826711034,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TESTER, R. JON",DEM,2024.0,MT,S,0.0,I,C,C00412304,PO BOX 1135,,HELENA,MT,59624.0,TESTER
C00197228,N,M2,G2024,202402209619818329,24K,CCM,PETE AGUILAR FOR CONGRESS,SAN BERNARDINO,CA,92423.0,,,1112024.0,2500,C00510461,H2CA31125,D4E77AF84123C38202E,1757311,,,4022620241826711040,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","AGUILAR, PETE",DEM,2024.0,CA,H,33.0,I,C,C00510461,PO BOX 10954,,SAN BERNARDINO,CA,92423.0,AGUILAR
C00197228,N,M2,P2024,202402209619818330,24K,CCM,SALAZAR FOR CONGRESS,CORAL GABLES,FL,33134.0,,,1112024.0,1000,C00714261,H8FL27185,AA960BC9E561309B304,1757311,,,4022620241826711042,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SALAZAR, MARIA ELVIRA",REP,2024.0,FL,H,27.0,I,C,C00714261,PO BOX 431332,,MIAMI,FL,33243.0,SALAZAR
C00197228,N,M2,S2024,202402209619818330,24K,CCM,SUOZZI FOR CONGRESS,GLEN COVE,NY,11542.0,,,1242024.0,2500,C00607200,H6NY03247,C20ACFF17510397197B,1757311,,,4022620241826711043,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SUOZZI, THOMAS",DEM,2024.0,NY,H,3.0,I,C,C00607200,PO BOX 669,,GLEN COVE,NY,11542.0,SUOZZI
C00197228,N,M2,P2024,202402209619818331,24K,CCM,TORRES FOR CONGRESS,BRONX,NY,10458.0,,,1112024.0,2500,C00699744,H0NY15160,ACCD71B398791E6CEF8,1757311,,,4022620241826711045,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TORRES, RITCHIE JOHN",DEM,2024.0,NY,H,15.0,I,C,C00699744,PO BOX 580303,,BRONX,NY,10458.0,TORRES
C00197228,N,M2,P2024,202402209619818332,24K,CCM,VERN BUCHANAN FOR CONGRESS,SARASOTA,FL,34230.0,,,1022024.0,2500,C00412759,H6FL13148,9B342E8244385C9BCA5,1757311,,,4022620241826711047,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","BUCHANAN, VERNON",REP,2024.0,FL,H,16.0,I,C,C00412759,PO BOX 48928,,SARASOTA,FL,342305928.0,BUCHANAN
C00197228,N,M2,S2024,202402209619818332,24K,CCM,VINCE FONG FOR CONGRESS,BAKERSFIELD,CA,93389.0,,,1242024.0,2500,C00859892,H4CA20181,830630A3CA0FEB65E3D,1757311,,,4022620241826711048,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","FONG, VINCE",REP,2024.0,CA,H,20.0,C,C,C00859892,PO BOX 11156,,BAKERSFIELD,CA,93389.0,FONG
C00197228,N,M2,G2024,202402209619818317,24K,CCM,MANCHIN FOR WEST VIRGINIA,CHARLESTON,WV,25361.0,,,1242024.0,-1000,C00486563,S0WV00090,5886020E9B15571AF1F,1757311,,,4022620241826694123,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MANCHIN, JOE III",DEM,2024.0,WV,S,0.0,I,C,C00486563,PO BOX 5202,,FAIRMONT,WV,25361.0,MANCHIN
C00197228,N,M2,G2024,202402209619818317,24K,CCM,ROMNEY FOR UTAH INC,BEVERLY,MA,1915.0,,,1042024.0,-5000,C00670695,S8UT00176,728F6FF00C30B023B91,1757311,,,4022620241826694124,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","ROMNEY, WILLARD MITT MR",REP,2024.0,UT,S,0.0,I,C,C00670695,PO BOX 7000,,OREM,UT,84059.0,ROMNEY
C00197228,N,M3,P2024,202403209622535329,24K,CCM,CLARKE FOR CONGRESS,BROOKLYN,NY,11225.0,,,2282024.0,1000,C00415331,H4NY11138,E310E2E6827891CC5DF,1765133,,,4032120241885452261,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CLARKE, YVETTE D",DEM,2024.0,NY,H,9.0,I,C,C00415331,PO BOX 250200,,BROOKLYN,NY,11225.0,CLARKE
C00197228,N,M3,G2024,202403209622535329,24K,CCM,DARREN SOTO FOR CONGRESS,KISSIMMEE,FL,34742.0,,,2012024.0,5000,C00581074,H6FL09179,213E7F31E9CBBF7DB41,1765133,,,4032120241885452263,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SOTO, DARREN",DEM,2024.0,FL,H,9.0,I,C,C00581074,PO BOX 421349,,KISSIMMEE,FL,34742.0,SOTO
C00197228,N,M3,P2024,202403209622535330,24K,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,WESTON,FL,33326.0,,,2282024.0,1000,C00385773,H4FL20023,33F1EFAA89D6B026D1C,1765133,,,4032120241885452264,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","WASSERMAN SCHULTZ, DEBBIE",DEM,2024.0,FL,H,25.0,I,C,C00385773,1071 TWIN BRANCH LANE,,WESTON,FL,33326.0,WASSERMAN SCHULTZ
C00197228,N,M3,G2024,202403209622535334,24K,CCM,HALEY STEVENS FOR CONGRESS,BIRMINGHAM,MI,48009.0,,,2142024.0,2500,C00638650,H8MI11254,F2FFE10450BA55E9FCD,1765133,,,4032120241885452276,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","STEVENS, HALEY",DEM,2024.0,MI,H,11.0,I,C,C00638650,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009.0,STEVENS
C00197228,N,M3,P2024,202403209622535334,24K,CCM,HALEY STEVENS FOR CONGRESS,BIRMINGHAM,MI,48009.0,,,2142024.0,2500,C00638650,H8MI11254,480660287FFA77EB69F,1765133,,,4032120241885452277,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","STEVENS, HALEY",DEM,2024.0,MI,H,11.0,I,C,C00638650,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009.0,STEVENS
C00197228,N,M3,P2024,202403209622535334,24K,CCM,JARED MOSKOWITZ FOR CONGRESS,CORAL SPRINGS,FL,33065.0,,,2282024.0,1000,C00807628,H2FL22171,C31518B3617B59F7BF4,1765133,,,4032120241885452278,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MOSKOWITZ, JARED",DEM,2024.0,FL,H,23.0,I,C,C00807628,PO BOX 8784,,CORAL SPRINGS,FL,33065.0,MOSKOWITZ
C00197228,N,M3,G2024,202403209622535335,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324.0,,,2282024.0,1500,C00541862,H4MO08162,16A6D1B50B27D72018B,1765133,,,4032120241885452279,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SMITH, JASON T",REP,2024.0,MO,H,8.0,I,C,C00541862,4570 S. HWY 19,,SALEM,MO,655608910.0,SMITH
C00197228,N,M3,G2024,202403209622535335,24K,CCM,JOHN CURTIS FOR UTAH,PROVO,UT,84603.0,,,2282024.0,2500,C00647339,S4UT00282,4E8849E9D798498CF57,1765133,,,4032120241885452280,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CURTIS, JOHN",REP,2024.0,UT,S,0.0,O,C,C00647339,PO BOX 296,,PROVO,UT,84503.0,CURTIS
C00197228,N,M3,G2024,202403209622535335,24K,CCM,KAINE FOR VIRGINIA,ALEXANDRIA,VA,223146233.0,,,2282024.0,1000,C00495358,S2VA00142,DE8CCCAD3777F571631,1765133,,,4032120241885452281,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","KAINE, TIMOTHY MICHAEL",DEM,2024.0,VA,S,0.0,I,C,C00495358,1490-5A QUARTERPATH ROAD #272,,WILLIAMSBURG,VA,23185.0,KAINE
C00197228,N,M3,G2024,202403209622535336,24K,CCM,KATHERINE CLARK FOR CONGRESS,WASHINGTON,DC,20003.0,,,2142024.0,2500,C00541888,H4MA05084,A917735253AF4A4920C,1765133,,,4032120241885452282,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CLARK, KATHERINE",DEM,2024.0,MA,H,5.0,I,C,C00541888,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003.0,CLARK
C00197228,N,M3,P2024,202403209622535323,24K,CCM,AMODEI FOR NEVADA,CARSON CITY,NV,89703.0,,,2142024.0,1000,C00496760,H2NV02395,54A0969EBCF57C3DA2E,1765133,,,4032120241885452244,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","AMODEI, MARK EUGENE",REP,2024.0,NV,H,2.0,I,C,C00496760,805 W SUNSET,,CARSON CITY,NV,89703.0,AMODEI
C00197228,N,M3,P2024,202403209622535323,24K,CCM,ANGIE CRAIG FOR CONGRESS,EAGAN,MN,55122.0,,,2282024.0,500,C00575209,H6MN02131,2C3D33F580F2E29E796,1765133,,,4032120241885452245,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CRAIG, ANGELA DAWN",DEM,2024.0,MN,H,2.0,I,C,C00575209,P.O. BOX 22116,,EAGAN,MN,55122.0,CRAIG
C00197228,N,M3,G2024,202403209622535324,24K,CCM,ANGIE CRAIG FOR CONGRESS,EAGAN,MN,55122.0,,,2282024.0,500,C00575209,H6MN02131,3926D55618059DF9F95,1765133,,,4032120241885452246,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CRAIG, ANGELA DAWN",DEM,2024.0,MN,H,2.0,I,C,C00575209,P.O. BOX 22116,,EAGAN,MN,55122.0,CRAIG
C00197228,N,M3,G2024,202403209622535324,24K,CCM,ANGUS KING FOR U.S. SENATE CAMPAIGN,BRUNSWICK,ME,40110368.0,,,2072024.0,5000,C00516047,S2ME00109,42A26DE40C34AB491E3,1765133,,,4032120241885452247,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","KING, ANGUS S. JR.",IND,2024.0,ME,S,0.0,I,C,C00516047,15 POTTER STREET,PO BOX 457,BRUNSWICK,ME,40112440.0,KING
C00197228,N,M3,G2024,202403209622535324,24K,CCM,BERA FOR CONGRESS,ELK GROVE,CA,95758.0,,,2282024.0,1000,C00461061,H0CA03078,B5756E290F5A5CEA337,1765133,,,4032120241885452248,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","BERA, AMERISH",DEM,2024.0,CA,H,6.0,I,C,C00461061,PO BOX 582496,,ELK GROVE,CA,95758.0,BERA
C00197228,N,M3,G2024,202403209622535325,24K,CCM,BETH VAN DUYNE FOR CONGRESS,IRVING,TX,75063.0,,,2282024.0,1000,C00714865,H0TX24209,069FDF454C6A5A6A17B,1765133,,,4032120241885452249,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","VAN DUYNE, ELIZABETH ANN",REP,2024.0,TX,H,24.0,I,C,C00714865,PO BOX 630167,,IRVING,TX,75063.0,VAN DUYNE
C00197228,N,M3,P2024,202403209622535325,24K,CCM,BLAKE MOORE FOR CONGRESS,SALT LAKE CITY,UT,84102.0,,,2072024.0,2500,C00738872,H0UT01205,0E587F6695953D6E3F9,1765133,,,4032120241885452250,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MOORE, BLAKE",REP,2024.0,UT,H,1.0,I,C,C00738872,520 26TH STREET,,OGDEN,UT,84401.0,MOORE
C00197228,N,M3,P2024,202403209622535325,24K,CCM,BRIAN FITZPATRICK FOR ALL OF US,LANGHORNE,PA,19047.0,,,2282024.0,1000,C00607416,H6PA08277,599141870AD52D33441,1765133,,,4032120241885452251,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","FITZPATRICK, BRIAN",REP,2024.0,PA,H,1.0,I,C,C00607416,PO BOX 939,,LANGHORNE,PA,19047.0,FITZPATRICK
C00197228,N,M3,G2024,202403209622535326,24K,CCM,BRITTANY PETTERSEN FOR COLORADO,LAKEWOOD,CO,80215.0,,,2142024.0,1000,C00637215,H8CO07045,60499478EA423F115F4,1765133,,,4032120241885452252,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","PETTERSEN, BRITTANY LOUISE",DEM,2024.0,CO,H,7.0,I,C,C00637215,PO BOX 150887,,LAKEWOOD,CO,80215.0,PETTERSEN
C00197228,N,M3,P2024,202403209622535326,24K,CCM,BRITTANY PETTERSEN FOR COLORADO,LAKEWOOD,CO,80215.0,,,2142024.0,1500,C00637215,H8CO07045,91624AD8C9A297B2643,1765133,,,4032120241885452253,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","PETTERSEN, BRITTANY LOUISE",DEM,2024.0,CO,H,7.0,I,C,C00637215,PO BOX 150887,,LAKEWOOD,CO,80215.0,PETTERSEN
C00197228,N,M3,G2024,202403209622535327,24K,CCM,CAREY FOR CONGRESS,COLUMBUS,OH,43216.0,,,2012024.0,2500,C00779603,H2OH15228,53211602DFA4F395EA8,1765133,,,4032120241885452255,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CAREY, MIKE",REP,2024.0,OH,H,15.0,I,C,C00779603,PO BOX 16032,,COLUMBUS,OH,43216.0,CAREY
C00197228,N,M3,P2024,202403209622535327,24K,CCM,CAREY FOR CONGRESS,COLUMBUS,OH,43216.0,,,2012024.0,1000,C00779603,H2OH15228,B460C56F15871069385,1765133,,,4032120241885452256,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CAREY, MIKE",REP,2024.0,OH,H,15.0,I,C,C00779603,PO BOX 16032,,COLUMBUS,OH,43216.0,CAREY
C00197228,N,M3,G2024,202403209622535327,24K,CCM,CAREY FOR CONGRESS,COLUMBUS,OH,43216.0,,,2282024.0,1000,C00779603,H2OH15228,20C5453742964522EBE,1765133,,,4032120241885452257,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CAREY, MIKE",REP,2024.0,OH,H,15.0,I,C,C00779603,PO BOX 16032,,COLUMBUS,OH,43216.0,CAREY
C00197228,N,M3,P2024,202403209622535328,24K,CCM,CAROL FOR CONGRESS,ALEXANDRIA,VA,22314.0,,,2142024.0,1000,C00653220,H8WV03097,A246994E47475499E15,1765133,,,4032120241885452258,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MILLER, CAROL DEVINE",REP,2024.0,WV,H,1.0,I,C,C00653220,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314.0,MILLER
C00197228,N,M3,P2024,202403209622535328,24K,CCM,CASTOR FOR CONGRESS,TAMPA,FL,33606.0,,,2282024.0,1000,C00410761,H6FL11126,3A3B5E66C16BB396048,1765133,,,4032120241885452259,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CASTOR, KATHY",DEM,2024.0,FL,H,14.0,I,C,C00410761,"301 W PLATT ST, #385",,TAMPA,FL,33606.0,CASTOR
C00197228,N,M3,G2024,202403209622535328,24K,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,SPOKANE,WA,992100137.0,,,2012024.0,1000,C00390476,H4WA05077,49DA5A4165A34421955,1765133,,,4032120241885452260,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MCMORRIS RODGERS, CATHY",REP,2024.0,WA,H,5.0,I,C,C00390476,PO BOX 137,,SPOKANE,VA,992100137.0,MCMORRIS RODGERS
C00197228,N,M3,P2024,202403209622535330,24K,CCM,DIANA DEGETTE FOR CONGRESS,DENVER,CO,80206.0,,,2072024.0,2500,C00311639,H6CO01141,E1B015BC47E8227E96D,1765133,,,4032120241885452265,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","DEGETTE, DIANA L",DEM,2024.0,CO,H,1.0,I,C,C00311639,PO BOX 61337,,DENVER,CO,80206.0,DEGETTE
C00197228,N,M3,P2024,202403209622535330,24K,CCM,DR. RAUL RUIZ FOR CONGRESS,INDIO,CA,92202.0,,,2012024.0,1500,C00502575,H2CA36439,7D872A494A4C5031ADC,1765133,,,4032120241885452266,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","RUIZ, RAUL DR.",DEM,2024.0,CA,H,25.0,I,C,C00502575,PO BOX 1566,,INDIO,CA,92202.0,RUIZ
C00197228,N,M3,G2024,202403209622535331,24K,CCM,FEENSTRA FOR CONGRESS,HULL,IA,51239.0,,,2072024.0,2000,C00693663,H0IA04145,B2CDEA75AF51115C02C,1765133,,,4032120241885452267,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","FEENSTRA, RANDALL",REP,2024.0,IA,H,4.0,I,C,C00693663,641 2ND ST,,HULL,IA,512397323.0,FEENSTRA
C00197228,N,M3,P2024,202403209622535331,24K,CCM,FEENSTRA FOR CONGRESS,HULL,IA,51239.0,,,2072024.0,500,C00693663,H0IA04145,D90EECA523392DBD8FA,1765133,,,4032120241885452268,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","FEENSTRA, RANDALL",REP,2024.0,IA,H,4.0,I,C,C00693663,641 2ND ST,,HULL,IA,512397323.0,FEENSTRA
C00197228,N,M3,G2024,202403209622535331,24K,CCM,FEENSTRA FOR CONGRESS,HULL,IA,51239.0,,,2282024.0,1000,C00693663,H0IA04145,35E3756438D92127A36,1765133,,,4032120241885452269,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","FEENSTRA, RANDALL",REP,2024.0,IA,H,4.0,I,C,C00693663,641 2ND ST,,HULL,IA,512397323.0,FEENSTRA
C00197228,N,M3,P2024,202403209622535332,24K,CCM,FISCHBACH FOR CONGRESS,LITCHFIELD,MN,55355.0,,,2282024.0,1000,C00717959,H0MN07091,7C667DCD802BCD6F40F,1765133,,,4032120241885452270,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","FISCHBACH, MICHELLE",REP,2024.0,MN,H,7.0,I,C,C00717959,PO BOX 190,,LITCHFIELD,MN,55355.0,FISCHBACH
C00197228,N,M3,P2024,202403209622535333,24K,CCM,GREG STEUBE FOR CONGRESS,SARASOTA,FL,342326402.0,,,2282024.0,1000,C00671891,H8FL17053,2D313DED34E529A7723,1765133,,,4032120241885452273,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","STEUBE, GREG",REP,2024.0,FL,H,17.0,I,C,C00671891,5317 FRUITVILLE RD,102,SARASOTA,FL,34232.0,STEUBE
C00197228,N,M3,G2024,202403209622535333,24K,CCM,GUTHRIE FOR CONGRESS,LOUISVILLE,KY,40252.0,,,2142024.0,2000,C00445023,H8KY02031,27D2D308B4A7A0A858C,1765133,,,4032120241885452274,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","GUTHRIE, S. BRETT HON.",REP,2024.0,KY,H,2.0,I,C,C00445023,P.O. BOX 22401,,LOUISVILLE,KY,40252.0,GUTHRIE
C00197228,N,M3,P2024,202403209622535333,24K,CCM,GUTHRIE FOR CONGRESS,LOUISVILLE,KY,40252.0,,,2142024.0,3000,C00445023,H8KY02031,B261163D89E174EA5E6,1765133,,,4032120241885452275,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","GUTHRIE, S. BRETT HON.",REP,2024.0,KY,H,2.0,I,C,C00445023,P.O. BOX 22401,,LOUISVILLE,KY,40252.0,GUTHRIE
C00197228,N,M3,P2024,202403209622535339,24K,CCM,MIKE THOMPSON FOR CONGRESS,SACRAMENTO,CA,95841.0,,,2142024.0,2500,C00326363,H8CA01109,47D173A6DFE7B5A1B43,1765133,,,4032120241885452291,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","THOMPSON, MIKE MR.",DEM,2024.0,CA,H,4.0,I,C,C00326363,POST OFFICE BOX 10541,,NAPA,CA,94581.0,THOMPSON
C00197228,N,M3,P2026,202403209622535340,24K,CCM,MULLIN FOR AMERICA,OKLAHOMA CITY,OK,73101.0,,,2072024.0,2500,C00498345,S2OK00186,C28B16F3EE9CC1BA68C,1765133,,,4032120241885452294,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MULLIN, MARKWAYNE",REP,2026.0,OK,S,0.0,,C,C00498345,RT 1 BOX 8255,,WESTVILLE,OK,74965.0,MULLIN
C00197228,N,M3,G2024,202403209622535340,24K,CCM,NEVADANS FOR STEVEN HORSFORD,NORTH LAS VEGAS,NV,89033.0,,,2282024.0,2000,C00668228,H2NV04011,590322A64090C87C655,1765133,,,4032120241885452295,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","HORSFORD, STEVEN ALEXZANDER",DEM,2024.0,NV,H,4.0,I,C,C00668228,PO BOX 336664,,LAS VEGAS,NV,89033.0,HORSFORD
C00197228,N,M3,P2024,202403209622535340,24K,CCM,NEVADANS FOR STEVEN HORSFORD,NORTH LAS VEGAS,NV,89033.0,,,2282024.0,500,C00668228,H2NV04011,0EEF30BD4A047E667AA,1765133,,,4032120241885452296,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","HORSFORD, STEVEN ALEXZANDER",DEM,2024.0,NV,H,4.0,I,C,C00668228,PO BOX 336664,,LAS VEGAS,NV,89033.0,HORSFORD
C00197228,N,M3,P2024,202403209622535341,24K,CCM,NICOLE FOR NEW YORK,STATEN ISLAND,NY,10306.0,,,2282024.0,1000,C00694778,H0NY11078,BB9DE90305204F8ED41,1765133,,,4032120241885452297,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MALLIOTAKIS, NICOLE",REP,2024.0,NY,H,11.0,I,C,C00694778,36 TRENT STREET,,STATEN ISLAND,NY,10308.0,MALLIOTAKIS
C00197228,N,M3,G2024,202403209622535341,24K,CCM,RICK SCOTT FOR FLORIDA,TAMPA,FL,33681.0,,,2072024.0,5000,C00676965,S8FL00273,FEEFFD4ABDDF9FDEDAF,1765133,,,4032120241885452298,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SCOTT, RICK SEN",REP,2024.0,FL,S,0.0,I,C,C00676965,PO BOX 130708,,TAMPA,FL,33681.0,SCOTT
C00197228,N,M3,P2024,202403209622535341,24K,CCM,ROBIN KELLY FOR CONGRESS,CHICAGO,IL,60610.0,,,2282024.0,1000,C00539866,H2IL02172,0B9F9E62FBE92AE0FA4,1765133,,,4032120241885452299,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","KELLY, ROBIN",DEM,2024.0,IL,H,2.0,I,C,C00539866,PO BOX 101199,,CHICAGO,IL,60610.0,KELLY
C00197228,N,M3,P2024,202403209622535342,24K,CCM,RUDY FOR INDIANA,ALEXANDRIA,VA,22313.0,,,2282024.0,1000,C00822767,H2IN02295,521822C2EB4177D42F2,1765133,,,4032120241885452300,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","YAKYM, RUDY C. III",REP,2024.0,IN,H,2.0,I,C,C00822767,PO BOX 26141,,ALEXANDRIA,VA,223136141.0,YAKYM
C00197228,N,M3,G2024,202403209622535342,24K,CCM,SCALISE FOR CONGRESS,NEW ORLEANS,LA,701833219.0,,,2142024.0,2500,C00394957,H0LA01087,108CB43B96451795FC1,1765133,,,4032120241885452301,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SCALISE, STEVE MR",REP,2024.0,LA,H,1.0,I,C,C00394957,PO BOX 23219,,JEFFERSON,LA,70183.0,SCALISE
C00197228,N,M3,P2024,202403209622535342,24K,CCM,SCALISE FOR CONGRESS,NEW ORLEANS,LA,701833219.0,,,2142024.0,2500,C00394957,H0LA01087,F8E87B4DE1C0200FDA6,1765133,,,4032120241885452302,2023-2024,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SCALISE, STEVE MR",REP,2024.0,LA,H,1.0,I,C,C00394957,PO BOX 23219,,JEFFERSON,LA,70183.0,SCALISE
